0  0  0 JBBCCCJDD..MJAAL.MFFKL.N..KGGN.HH...
10 10  0 BBCCC.DD.L..JAAL.MJ.FF.MJ.KGGN..KHHN B99 C99 D99 F98 H98 J98 K99 L99 M99 N99
10 10  0 BBCCCM.DDL.MJAAL.NJ.FF.NJ.K.GG..KHH. B99 C99 F98 G99 H98 J98 K99 L99 M99 N99
10 10  0 BBCCCMDD.L.MAA.L..J.FF.NJ.KGGNJ.KHH. A99 B99 C99 D99 F98 H98 J97 K99 L99 M99
10 10  0 BBCCC.DD.L.MAA.L.MJ.FF..J.KGGNJ.KHHN A99 B99 C99 D99 F98 H98 J97 K99 L99 N99
10 10  0 BBCCCM.DDL.MAA.L.NJ.FF.NJ.KGG.J.KHH. A99 B99 C99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCM.DDL.MAA.L..J.FF..J.KGGNJ.KHHN A99 B99 C99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC..DDL..AA.L.MJ.FF.MJ.KGGNJ.KHHN A99 B99 C99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BB.CCCDD.L..AA.L.MJ.FF.MJ.KGGNJ.KHHN A99 B99 D99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCMDD.L.M.AAL.NJ.FF.NJ.KGG.J.KHH. B99 C99 D99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCMDD.L.M.AAL..J.FF..J.KGGNJ.KHHN B99 C99 D99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC.DD.L...AAL.MJ.FF.MJ.KGGNJ.KHHN B99 C99 D99 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCM.DDL.M.AAL.NJ.FF.NJ.K.GGJ.KHH. B99 C99 F98 G99 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCMJDDL.MJAAL.NJ.KFFN..KGG....HH. B99 C99 F97 H98 J99 K98 L99 M99 N99
10 10  0 BBCCCMJDDL.MJAAL..J.KFF...KGGN...HHN B99 C99 F97 H98 J99 K98 L99 M99 N99
10 10  0 BBCCC.JDDL..JAAL.MJ.KFFM..KGGN...HHN B99 C99 F97 H98 J99 K98 L99 M99 N99
10 10  0 BBCCCMJDDL.MJAAL.NJ..FFN..K.GG..KHH. B99 C99 F97 G99 H98 J99 K99 L99 M99 N99
10 10  0 BBCCCMDD.L.MJAAL..J.KFFNJ.KGGN...HH. B99 C99 D99 F97 H98 J98 K98 L99 M99
10 10  0 BBCCC.DD.L.MJAAL.MJ.KFF.J.KGGN...HHN B99 C99 D99 F97 H98 J98 K98 L99 N99
10 10  0 BBCCCMDD.L.MJAAL.NJ..FFNJ.KGG...KHH. B99 C99 D99 F97 H98 J98 K99 L99 M99 N99
10 10  0 BBCCCMDD.L.MJAAL..J..FF.J.KGGN..KHHN B99 C99 D99 F97 H98 J98 K99 L99 M99 N99
10 10  0 BBCCC.DD.L..JAAL.MJ..FFMJ.KGGN..KHHN B99 C99 D99 F97 H98 J98 K99 L99 M99 N99
10 10  0 BBCCCM.DDL.MJAAL.NJ.KFFNJ.KGG....HH. B99 C99 F97 H98 J98 K98 L99 M99 N99
10 10  0 BBCCCM.DDL.MJAAL..J.KFF.J.KGGN...HHN B99 C99 F97 H98 J98 K98 L99 M99 N99
10 10  0 BBCCC..DDL..JAAL.MJ.KFFMJ.KGGN...HHN B99 C99 F97 H98 J98 K98 L99 M99 N99
10 10  0 BBCCCM.DDL.MJAAL.NJ..FFNJ.K.GG..KHH. B99 C99 F97 G99 H98 J98 K99 L99 M99 N99
10 10  0 BB.CCCDD.L..JAAL.MJ.KFFMJ.KGGN...HHN B99 D99 F97 H98 J98 K98 L99 M99 N99
10 10  0 BBCCC.DD.L.MAA.L.MJ.KFFNJ.KGGNJ..HH. A99 B99 C99 D99 F97 H98 J97 K98 L99
10 10  0 BBCCC.DD.L.MAAKL.MJ.KFFNJ..GGNJ..HH. A99 B99 C99 D99 F97 H98 J97 K97 L99
10 10  0 BBCCC.DDKL.MAAKL.MJ..FFNJ..GGNJ..HH. A99 B99 C99 D99 F97 H98 J97 K96 L99
10 10  0 BBCCCMDD.L.MAA.L..J..FFNJ.KGGNJ.KHH. A99 B99 C99 D99 F97 H98 J97 K99 L99 M99
10 10  0 BBCCC.DD.L.MAA.L.MJ..FF.J.KGGNJ.KHHN A99 B99 C99 D99 F97 H98 J97 K99 L99 N99
10 10  0 BBCCCM.DDL.MAA.L..J.KFFNJ.KGGNJ..HH. A99 B99 C99 F97 H98 J97 K98 L99 M99
10 10  0 BBCCC..DDL.MAA.L.MJ.KFF.J.KGGNJ..HHN A99 B99 C99 F97 H98 J97 K98 L99 N99
10 10  0 BBCCC..DDL.MAAKL.MJ.KFFNJ.GG.NJ..HH. A99 B99 C99 F97 G99 H98 J97 K97 L99
10 10  0 BBCCC..DDL.MAAKL.MJ.KFFNJGG..NJ..HH. A99 B99 C99 F97 G98 H98 J97 K97 L99
10 10  0 BBCCC..DDL.MAAKL.MJ.KFFNJ..GGNJ.HH.. A99 B99 C99 F97 H97 J97 K97 L99
10 10  0 BBCCC..DDL.MAAKL.MJ.KFFNJ..GGNJHH... A99 B99 C99 F97 H96 J97 K97 L99
10 10  0 BBCCCM.DDL.MAAKL..J.KFFNJ..GGNJ..HH. A99 B99 C99 F97 H98 J97 K97 L99 M99
10 10  0 BBCCC..DDL.MAAKL.MJ.KFF.J..GGNJ..HHN A99 B99 C99 F97 H98 J97 K97 L99 N99
10 10  0 BBCCCM.DDL.MAA.L.NJ..FFNJ.KGG.J.KHH. A99 B99 C99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCM.DDL.MAA.L..J..FF.J.KGGNJ.KHHN A99 B99 C99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC..DDL..AA.L.MJ..FFMJ.KGGNJ.KHHN A99 B99 C99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BB.CCCDD.L.MAA.L.MJ.KFF.J.KGGNJ..HHN A99 B99 D99 F97 H98 J97 K98 L99 N99
10 10  0 BB.CCCDD.L.MAAKL.MJ.KFFNJ.GG.NJ..HH. A99 B99 D99 F97 G99 H98 J97 K97 L99
10 10  0 BB.CCCDD.L.MAAKL.MJ.KFFNJGG..NJ..HH. A99 B99 D99 F97 G98 H98 J97 K97 L99
10 10  0 BB.CCCDD.L.MAAKL.MJ.KFFNJ..GGNJ.HH.. A99 B99 D99 F97 H97 J97 K97 L99
10 10  0 BB.CCCDD.L.MAAKL.MJ.KFFNJ..GGNJHH... A99 B99 D99 F97 H96 J97 K97 L99
10 10  0 BB.CCCDD.L.MAAKL.MJ.KFF.J..GGNJ..HHN A99 B99 D99 F97 H98 J97 K97 L99 N99
10 10  0 BB.CCCDDKL.MAAKL.MJ.FF.NJ..GGNJ..HH. A99 B99 D99 F96 H98 J97 K96 L99
10 10  0 BB.CCCDDKL.MAAKL.MJFF..NJ..GGNJ..HH. A99 B99 D99 F95 H98 J97 K96 L99
10 10  0 BB.CCCDDKL.MAAKL.MJ..FFNJ.GG.NJ..HH. A99 B99 D99 F97 G99 H98 J97 K96 L99
10 10  0 BB.CCCDDKL.MAAKL.MJ..FFNJGG..NJ..HH. A99 B99 D99 F97 G98 H98 J97 K96 L99
10 10  0 BB.CCCDDKL.MAAKL.MJ..FFNJ..GGNJ.HH.. A99 B99 D99 F97 H97 J97 K96 L99
10 10  0 BB.CCCDDKL.MAAKL.MJ..FFNJ..GGNJHH... A99 B99 D99 F97 H96 J97 K96 L99
10 10  0 BB.CCCDDKL.MAAKL.MJ..FF.J..GGNJ..HHN A99 B99 D99 F97 H98 J97 K96 L99 N99
10 10  0 BBKCCCDDKL.M.AAL.MJ..FFNJ..GGNJ..HH. A98 B99 D99 F97 H98 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJ.FF.NJ..GGNJ..HH. A99 B99 D99 F96 H98 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJFF..NJ..GGNJ..HH. A99 B99 D99 F95 H98 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJ..FFNJ.GG.NJ..HH. A99 B99 D99 F97 G99 H98 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJ..FFNJGG..NJ..HH. A99 B99 D99 F97 G98 H98 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJ..FFNJ..GGNJ.HH.. A99 B99 D99 F97 H97 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJ..FFNJ..GGNJHH... A99 B99 D99 F97 H96 J97 K95 L99
10 10  0 BBKCCCDDKL.MAA.L.MJ..FF.J..GGNJ..HHN A99 B99 D99 F97 H98 J97 K95 L99 N99
10 10  0 BB.CCCDD.L..AA.L.MJ..FFMJ.KGGNJ.KHHN A99 B99 D99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BB.CCC.DDL..AA.L.MJ.KFFMJ.KGGNJ..HHN A99 B99 F97 H98 J97 K98 L99 M99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFFNJ.GG.NJ.HH.. A99 B99 F97 G99 H97 J97 K97 L99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFFNJ.GG.NJHH... A99 B99 F97 G99 H96 J97 K97 L99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFF.J.GG.NJ..HHN A99 B99 F97 G99 H98 J97 K97 L99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFFNJGG..NJ.HH.. A99 B99 F97 G98 H97 J97 K97 L99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFFNJGG..NJHH... A99 B99 F97 G98 H96 J97 K97 L99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFF.JGG..NJ..HHN A99 B99 F97 G98 H98 J97 K97 L99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFF.J..GGNJ.HH.N A99 B99 F97 H97 J97 K97 L99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.KFF.J..GGNJHH..N A99 B99 F97 H96 J97 K97 L99 N99
10 10  0 BB.CCC.DDL..AAKL.MJ.KFFMJ..GGNJ..HHN A99 B99 F97 H98 J97 K97 L99 M99 N99
10 10  0 .BBCCCDD.L..AA.L.MJ.KFFMJ.KGGNJ..HHN A99 D99 F97 H98 J97 K98 L99 M99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFFNJ.GG.NJ.HH.. A99 D99 F97 G99 H97 J97 K97 L99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFFNJ.GG.NJHH... A99 D99 F97 G99 H96 J97 K97 L99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFF.J.GG.NJ..HHN A99 D99 F97 G99 H98 J97 K97 L99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFFNJGG..NJ.HH.. A99 D99 F97 G98 H97 J97 K97 L99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFFNJGG..NJHH... A99 D99 F97 G98 H96 J97 K97 L99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFF.JGG..NJ..HHN A99 D99 F97 G98 H98 J97 K97 L99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFF.J..GGNJ.HH.N A99 D99 F97 H97 J97 K97 L99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.KFF.J..GGNJHH..N A99 D99 F97 H96 J97 K97 L99 N99
10 10  0 .BBCCCDD.L..AAKL.MJ.KFFMJ..GGNJ..HHN A99 D99 F97 H98 J97 K97 L99 M99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ.FF.NJ.GG.NJ..HH. A99 D99 F96 G99 H98 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ.FF.NJGG..NJ..HH. A99 D99 F96 G98 H98 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ.FF.NJ..GGNJ.HH.. A99 D99 F96 H97 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ.FF.NJ..GGNJHH... A99 D99 F96 H96 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ.FF..J..GGNJ..HHN A99 D99 F96 H98 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJFF..NJ.GG.NJ..HH. A99 D99 F95 G99 H98 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJFF..NJGG..NJ..HH. A99 D99 F95 G98 H98 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJFF..NJ..GGNJ.HH.. A99 D99 F95 H97 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJFF..NJ..GGNJHH... A99 D99 F95 H96 J97 K96 L99
10 10  0 .BBCCCDDK..MAAKL.MJFFL.NJ..GGNJ..HH. A99 D99 F95 H98 J97 K96 L98
10 10  0 .BBCCCDDKL.MAAKL.MJFF...J..GGNJ..HHN A99 D99 F95 H98 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FFNJ.GG.NJ.HH.. A99 D99 F97 G99 H97 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FFNJ.GG.NJHH... A99 D99 F97 G99 H96 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FF.J.GG.NJ..HHN A99 D99 F97 G99 H98 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FFNJGG..NJ.HH.. A99 D99 F97 G98 H97 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FFNJGG..NJHH... A99 D99 F97 G98 H96 J97 K96 L99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FF.JGG..NJ..HHN A99 D99 F97 G98 H98 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FF.J..GGNJ.HH.N A99 D99 F97 H97 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ..FF.J..GGNJHH..N A99 D99 F97 H96 J97 K96 L99 N99
10 10  0 .BBCCCDDKL..AAKL.MJ..FFMJ..GGNJ..HHN A99 D99 F97 H98 J97 K96 L99 M99 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.KFF.J.GG.NJ.HH.N A99 F97 G99 H97 J97 K97 L99 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.KFF.J.GG.NJHH..N A99 F97 G99 H96 J97 K97 L99 N99
10 10  0 .BBCCC.DDL..AAKL.MJ.KFFMJ.GG.NJ..HHN A99 F97 G99 H98 J97 K97 L99 M99 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.KFF.JGG..NJ.HH.N A99 F97 G98 H97 J97 K97 L99 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.KFF.JGG..NJHH..N A99 F97 G98 H96 J97 K97 L99 N99
10 10  0 .BBCCC.DDL..AAKL.MJ.KFFMJGG..NJ..HHN A99 F97 G98 H98 J97 K97 L99 M99 N99
10 10  0 .BBCCC.DDL..AAKL.MJ.KFFMJ..GGNJ.HH.N A99 F97 H97 J97 K97 L99 M99 N99
10 10  0 .BBCCC.DDL..AAKL.MJ.KFFMJ..GGNJHH..N A99 F97 H96 J97 K97 L99 M99 N99
10 10  0 BBCCCMDD.L.M.AAL..J.KFFNJ.KGGNJ..HH. B99 C99 D99 F97 H98 J97 K98 L99 M99
10 10  0 BBCCC.DD.L.M.AAL.MJ.KFF.J.KGGNJ..HHN B99 C99 D99 F97 H98 J97 K98 L99 N99
10 10  0 BBCCCMDD.L.M.AAL.NJ..FFNJ.KGG.J.KHH. B99 C99 D99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCMDD.L.M.AAL..J..FF.J.KGGNJ.KHHN B99 C99 D99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC.DD.L...AAL.MJ..FFMJ.KGGNJ.KHHN B99 C99 D99 F97 H98 J97 K99 L99 M99 N99
10 10  0 BBCCCM.DDL.M.AAL.NJ.KFFNJ.KGG.J..HH. B99 C99 F97 H98 J97 K98 L99 M99 N99
10 10  0 BBCCCM.DDL.M.AAL..J.KFF.J.KGGNJ..HHN B99 C99 F97 H98 J97 K98 L99 M99 N99
10 10  0 BBCCC..DDL...AAL.MJ.KFFMJ.KGGNJ..HHN B99 C99 F97 H98 J97 K98 L99 M99 N99
10 10  0 BBCCCM.DDL.M.AAL.NJ..FFNJ.K.GGJ.KHH. B99 C99 F97 G99 H98 J97 K99 L99 M99 N99
10 10  0 BB.CCCDD.L...AAL.MJ.KFFMJ.KGGNJ..HHN B99 D99 F97 H98 J97 K98 L99 M99 N99
10 10  0 BBCCC.JDD..MJAAL.MJ.KLFF..KGGN...HHN B99 C99 F96 H98 J99 K98 L98 N99
10 10  0 BBCCCMJDDL.MJAAL..J.K.FF..KGGN...HHN B99 C99 F96 H98 J99 K98 L99 M99 N99
10 10  0 BBCCC.J.DD.MJAAL.MJ..LFF..KGGN..KHHN B99 C99 D99 F96 H98 J99 K99 L98 N99
10 10  0 BBCCC.J..DDMJAAL.MJ..LFF..KGGN..KHHN B99 C99 D98 F96 H98 J99 K99 L98 N99
10 10  0 BBCCCMJDD..MJAAL..J..LFF..KGGN..KHHN B99 C99 F96 H98 J99 K99 L98 M99 N99
10 10  0 BB.CCCJ.DD.MJAAL.MJ.KLFF..KGGN...HHN B99 D99 F96 H98 J99 K98 L98 N99
10 10  0 BB.CCCJ..DDMJAAL.MJ.KLFF..KGGN...HHN B99 D98 F96 H98 J99 K98 L98 N99
10 10  0 BBCCC.DD.L.MJAAL.MJ.K.FFJ.KGGN...HHN B99 C99 D99 F96 H98 J98 K98 L99 N99
10 10  0 BBCCC.DD...MJAAL.MJ..LFFJ.KGGN..KHHN B99 C99 D99 F96 H98 J98 K99 L98 N99
10 10  0 BBCCCMDD.L.MJAAL..J...FFJ.KGGN..KHHN B99 C99 D99 F96 H98 J98 K99 L99 M99 N99
10 10  0 BBCCC..DD..MJAAL.MJ.KLFFJ.KGGN...HHN B99 C99 F96 H98 J98 K98 L98 N99
10 10  0 BBCCCM.DDL.MJAAL..J.K.FFJ.KGGN...HHN B99 C99 F96 H98 J98 K98 L99 M99 N99
10 10  0 BBCCC...DD.MJAAL.MJ..LFFJ.KGGN..KHHN B99 C99 D99 F96 H98 J98 K99 L98 N99
10 10  0 BBCCC....DDMJAAL.MJ..LFFJ.KGGN..KHHN B99 C99 D98 F96 H98 J98 K99 L98 N99
10 10  0 BBCCCM.DD..MJAAL..J..LFFJ.KGGN..KHHN B99 C99 F96 H98 J98 K99 L98 M99 N99
10 10  0 BB.CCCDD...MJAAL.MJ.KLFFJ.KGGN...HHN B99 D99 F96 H98 J98 K98 L98 N99
10 10  0 BB.CCC..DD.MJAAL.MJ.KLFFJ.KGGN...HHN B99 D99 F96 H98 J98 K98 L98 N99
10 10  0 BB.CCC...DDMJAAL.MJ.KLFFJ.KGGN...HHN B99 D98 F96 H98 J98 K98 L98 N99
10 10  0 BBCCC.DD.L.MAA.L.MJ...FFJ.KGGNJ.KHHN A99 B99 C99 D99 F96 H98 J97 K99 L99 N99
10 10  0 BBCCC..DDL.MAA.L.MJ.K.FFJ.KGGNJ..HHN A99 B99 C99 F96 H98 J97 K98 L99 N99
10 10  0 BBCCC..DDL.MAAKL.MJ.K.FFJ..GGNJ..HHN A99 B99 C99 F96 H98 J97 K97 L99 N99
10 10  0 BBCCC..DD..MAA.L.MJ..LFFJ.KGGNJ.KHHN A99 B99 C99 F96 H98 J97 K99 L98 N99
10 10  0 BBCCCM.DDL.MAA.L..J...FFJ.KGGNJ.KHHN A99 B99 C99 F96 H98 J97 K99 L99 M99 N99
10 10  0 BB.CCCDD.L.MAA.L.MJ.K.FFJ.KGGNJ..HHN A99 B99 D99 F96 H98 J97 K98 L99 N99
10 10  0 BB.CCCDD.L.MAAKL.MJ.K.FFJ..GGNJ..HHN A99 B99 D99 F96 H98 J97 K97 L99 N99
10 10  0 BB.CCCDDKL.MAAKL.MJ...FFJ..GGNJ..HHN A99 B99 D99 F96 H98 J97 K96 L99 N99
10 10  0 BBKCCCDDKL.MAA.L.MJ...FFJ..GGNJ..HHN A99 B99 D99 F96 H98 J97 K95 L99 N99
10 10  0 BB.CCCDD...MAA.L.MJ..LFFJ.KGGNJ.KHHN A99 B99 D99 F96 H98 J97 K99 L98 N99
10 10  0 BB.CCC.DD..MAA.L.MJ.KLFFJ.KGGNJ..HHN A99 B99 F96 H98 J97 K98 L98 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.K.FFJ.GG.NJ..HHN A99 B99 F96 G99 H98 J97 K97 L99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.K.FFJGG..NJ..HHN A99 B99 F96 G98 H98 J97 K97 L99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.K.FFJ..GGNJ.HH.N A99 B99 F96 H97 J97 K97 L99 N99
10 10  0 BB.CCC.DDL.MAAKL.MJ.K.FFJ..GGNJHH..N A99 B99 F96 H96 J97 K97 L99 N99
10 10  0 BB.CCC.DD..MAAKL.MJ.KLFFJ..GGNJ..HHN A99 B99 F96 H98 J97 K97 L98 N99
10 10  0 BB.CCC..DD.MAA.L.MJ..LFFJ.KGGNJ.KHHN A99 B99 D99 F96 H98 J97 K99 L98 N99
10 10  0 BB.CCC...DDMAA.L.MJ..LFFJ.KGGNJ.KHHN A99 B99 D98 F96 H98 J97 K99 L98 N99
10 10  0 .BBCCCDD...MAA.L.MJ.KLFFJ.KGGNJ..HHN A99 D99 F96 H98 J97 K98 L98 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.K.FFJ.GG.NJ..HHN A99 D99 F96 G99 H98 J97 K97 L99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.K.FFJGG..NJ..HHN A99 D99 F96 G98 H98 J97 K97 L99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.K.FFJ..GGNJ.HH.N A99 D99 F96 H97 J97 K97 L99 N99
10 10  0 .BBCCCDD.L.MAAKL.MJ.K.FFJ..GGNJHH..N A99 D99 F96 H96 J97 K97 L99 N99
10 10  0 .BBCCCDD...MAAKL.MJ.KLFFJ..GGNJ..HHN A99 D99 F96 H98 J97 K97 L98 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ...FFJ.GG.NJ..HHN A99 D99 F96 G99 H98 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ...FFJGG..NJ..HHN A99 D99 F96 G98 H98 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ...FFJ..GGNJ.HH.N A99 D99 F96 H97 J97 K96 L99 N99
10 10  0 .BBCCCDDKL.MAAKL.MJ...FFJ..GGNJHH..N A99 D99 F96 H96 J97 K96 L99 N99
10 10  0 .BBCCCDDK..MAAKL.MJ..LFFJ..GGNJ..HHN A99 D99 F96 H98 J97 K96 L98 N99
10 10  0 .BBCCC..DD.MAA.L.MJ.KLFFJ.KGGNJ..HHN A99 D99 F96 H98 J97 K98 L98 N99
10 10  0 .BBCCC...DDMAA.L.MJ.KLFFJ.KGGNJ..HHN A99 D98 F96 H98 J97 K98 L98 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.K.FFJ.GG.NJ.HH.N A99 F96 G99 H97 J97 K97 L99 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.K.FFJ.GG.NJHH..N A99 F96 G99 H96 J97 K97 L99 N99
10 10  0 .BBCCC.DD..MAAKL.MJ.KLFFJ.GG.NJ..HHN A99 F96 G99 H98 J97 K97 L98 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.K.FFJGG..NJ.HH.N A99 F96 G98 H97 J97 K97 L99 N99
10 10  0 .BBCCC.DDL.MAAKL.MJ.K.FFJGG..NJHH..N A99 F96 G98 H96 J97 K97 L99 N99
10 10  0 .BBCCC.DD..MAAKL.MJ.KLFFJGG..NJ..HHN A99 F96 G98 H98 J97 K97 L98 N99
10 10  0 .BBCCC.DD..MAAK..MJ.KLFFJGGL.NJ..HHN A99 F96 G98 H98 J97 K97 L97 N99
10 10  0 .BBCCC.DD..MAAKL.MJ.KLFFJ..GGNJ.HH.N A99 F96 H97 J97 K97 L98 N99
10 10  0 .BBCCC.DD..MAAKL.MJ.KLFFJ..GGNJHH..N A99 F96 H96 J97 K97 L98 N99
10 10  0 .BBCCC..DD.MAAKL.MJ.KLFFJ..GGNJ..HHN A99 D99 F96 H98 J97 K97 L98 N99
10 10  0 .BBCCC...DDMAAKL.MJ.KLFFJ..GGNJ..HHN A99 D98 F96 H98 J97 K97 L98 N99
10 10  0 .BBCCC..KDDMAAKL.MJ..LFFJ..GGNJ..HHN A99 D98 F96 H98 J97 K96 L98 N99
10 10  0 BBCCC.DD.L.M.AAL.MJ.K.FFJ.KGGNJ..HHN B99 C99 D99 F96 H98 J97 K98 L99 N99
10 10  0 BBCCC.DD...M.AAL.MJ..LFFJ.KGGNJ.KHHN B99 C99 D99 F96 H98 J97 K99 L98 N99
10 10  0 BBCCCMDD.L.M.AAL..J...FFJ.KGGNJ.KHHN B99 C99 D99 F96 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC..DD..M.AAL.MJ.KLFFJ.KGGNJ..HHN B99 C99 F96 H98 J97 K98 L98 N99
10 10  0 BBCCCM.DDL.M.AAL..J.K.FFJ.KGGNJ..HHN B99 C99 F96 H98 J97 K98 L99 M99 N99
10 10  0 BBCCC...DD.M.AAL.MJ..LFFJ.KGGNJ.KHHN B99 C99 D99 F96 H98 J97 K99 L98 N99
10 10  0 BBCCC....DDM.AAL.MJ..LFFJ.KGGNJ.KHHN B99 C99 D98 F96 H98 J97 K99 L98 N99
10 10  0 BBCCCM.DD..M.AAL..J..LFFJ.KGGNJ.KHHN B99 C99 F96 H98 J97 K99 L98 M99 N99
10 10  0 BB.CCCDD...M.AAL.MJ.KLFFJ.KGGNJ..HHN B99 D99 F96 H98 J97 K98 L98 N99
10 10  0 BB.CCC..DD.M.AAL.MJ.KLFFJ.KGGNJ..HHN B99 D99 F96 H98 J97 K98 L98 N99
10 10  0 BB.CCC...DDM.AAL.MJ.KLFFJ.KGGNJ..HHN B99 D98 F96 H98 J97 K98 L98 N99
10 10  0 BBCCC.J..LDDJAAL.MJ.FF.M..KGGN..KHHN B99 C99 D97 F98 H98 J99 K99 L99 M99 N99
10 10  0 BBCCC....LDDJAAL.MJ.FF.MJ.KGGN..KHHN B99 C99 D97 F98 H98 J98 K99 L99 M99 N99
10 10  0 BB.CCC...LDDAA.L.MJ.FF.MJ.KGGNJ.KHHN A99 B99 D97 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC....LDD.AAL.MJ.FF.MJ.KGGNJ.KHHN B99 C99 D97 F98 H98 J97 K99 L99 M99 N99
10 10  0 BBCCC.J..LDDJAAL.MJ..FFM..KGGN..KHHN B99 C99 D97 F97 H98 J99 K99 L99 M99 N99
10 10  0 BB.CCCJ..LDDJAAL.MJ.KFFM..KGGN...HHN B99 D97 F97 H98 J99 K98 L99 M99 N99
10 10  0 BBCCC....LDDJAAL.MJ..FFMJ.KGGN..KHHN B99 C99 D97 F97 H98 J98 K99 L99 M99 N99
10 10  0 BB.CCC...LDDJAAL.MJ.KFFMJ.KGGN...HHN B99 D97 F97 H98 J98 K98 L99 M99 N99
10 10  0 BB.CCC...LDDAA.L.MJ..FFMJ.KGGNJ.KHHN A99 B99 D97 F97 H98 J97 K99 L99 M99 N99
10 10  0 .BBCCC...LDDAA.L.MJ.KFFMJ.KGGNJ..HHN A99 D97 F97 H98 J97 K98 L99 M99 N99
10 10  0 .BBCCC...LDDAAKL.MJ.KFFMJ..GGNJ..HHN A99 D97 F97 H98 J97 K97 L99 M99 N99
